 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Age,Team,Lg,PA,rOBA,Rbat+,BAbip,ISO,HR%,SO%,BB%,EV,HardH%,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,WPA,cWPA,RE24,RS%,SB%,XBT%,Pos,Awards,-9999
674,Bryan Abreu,28,HOU,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,abreubr01
675,Zach Agnos,24,COL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,agnosza01
676,Keegan Akin*,30,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,akinke01
677,Elvis Alvarado,26,ATH,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,alvarel01
678,Shawn Armstrong,34,TEX,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,armstsh01
679,Luinder Avila,23,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,avilalu02
680,Kyle Backhus*,27,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,backhky01
681,Bryan Baker,30,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,bakerbr01
682,Anthony Banda*,31,LAD,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,bandaan01
683,Félix Bautista,30,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,bautife01
684,Brennan Bernardino*,33,BOS,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,bernabr01
685,Jake Bird,29,COL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,birdja01
686,Hayden Birdsong,23,SFG,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,birdsha01
687,Matt Bowman,34,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,bowmama01
688,John Brebbia*,35,DET,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,brebbjo01
689,Yennier Cano,31,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,canoye01
690,José Castillo*,29,SEA,AL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,castijo03
691,Cade Cavalli,26,WSN,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,cavalca01
692,Aroldis Chapman*,37,BOS,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,ASCYA-7MVP-18,chapmar01
693,Angel Chivilli,22,COL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,chivian01
694,Taylor Clarke,32,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,clarkta01
695,Emmanuel Clase,27,CLE,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,claseem01
696,Steven Cruz,26,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,cruzst01
697,John Curtiss,32,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,curtijo02
698,Luis Curvelo,24,TEX,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,curvelu01
699,Enyel De Los Santos,29,HOU,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,delosen01
700,Yerry De los Santos,27,NYY,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,delosye01
701,Edwin Díaz,31,NYM,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,AS,diazed04
702,Seranthony Domínguez,30,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,dominse01
703,Jhoan Duran,27,MIN,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,duranjh01
704,Dietrich Enns*,34,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,ennsdi01
705,Lucas Erceg*,30,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,erceglu01
706,Carlos Estévez,32,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,AS,estevca01
707,Tyler Ferguson,31,ATH,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,ferguty01
708,Jose A. Ferrer*,25,WSN,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,ferrejo01
709,Matt Festa,32,CLE,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,festama01
710,Kody Funderburk*,28,MIN,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,fundeko01
711,Brandyn Garcia*,25,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,garcibr02
712,Robert Garcia,29,TEX,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,garciro04
713,Yimi García,34,TOR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,garciyi01
714,Josh Hader*,31,HOU,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,AS,haderjo01
715,Seth Halvorsen,25,COL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,halvose01
716,Emerson Hancock,26,SEA,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,hancoem01
717,Ryan Helsley,30,STL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,helslry01
718,Tim Herrin*,28,CLE,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,herriti01
719,Jeff Hoffman,32,TOR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,hoffmje02
720,Drey Jameson,27,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,jamesdr01
721,Kenley Jansen#,37,LAA,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,janseke01
722,Griffin Jax,30,MIN,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,jaxgr01
723,Tommy Kahnle,35,DET,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,kahnlto01
724,Kevin Kelly,27,TBR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,kellyke02
725,Michael Kelly,32,ATH,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,kellymi03
726,Andrew Kittredge,35,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,kittran01
727,Jordan Leasure,26,CHW,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,leasujo01
728,Casey Legumina,28,SEA,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,legumca01
729,Sam Long*,29,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,longsa01
730,Daniel Lynch IV*,28,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,lynchda02
731,Joe Mantiply,34,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,mantijo01
732,Justin Martínez,23,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,martiju01
733,Phil Maton,32,STL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,matonph01
734,Tyler Matzek*,34,NYY,AL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,matzety01
735,Juan Mejia,24,COL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,mejiaju01
736,Shelby Miller,34,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,millesh01
737,Hoby Milner*,34,TEX,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,milneho01
738,Juan Morillo,26,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,morilju02
739,Kaleb Ort,33,HOU,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,ortka01
740,Tyler Owens,24,DET,AL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,owensty01
741,Andre Pallante,26,STL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,pallaan01
742,Cionel Pérez,29,BAL,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,perezci01
743,Konnor Pilkington*,27,WSN,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,pilkiko01
744,Zach Pop,28,SEA,AL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,popza01
745,PJ Poulin,28,WSN,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,poulipj01
746,A.J. Puk*,30,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,pukaj01
747,Trevor Richards,32,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,richatr01
748,Tyler Rogers,34,SFG,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,rogerty01
749,Jackson Rutledge,26,WSN,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,rutleja01
750,Andrew Saalfrank*,27,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,saalfan01
751,Nick Sandlin,28,TOR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,sandlni01
752,John Schreiber,31,KCR,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,schrejo01
753,Tanner Scott,30,LAD,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,scottta01
754,Connor Seabold,29,TBR,AL,0,,,,,,,,,,,,,,,,,,,,,,,/1,,seaboco01
755,Bennett Sousa*,30,HOU,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,sousabe01
756,Ryne Stanek,33,NYM,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,stanery01
757,Ryan Thompson,33,ARI,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,thompry02
758,Trent Thornton,31,SEA,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,thorntr01
759,Victor Vodnik,25,COL,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,vodnivi01
760,Ryan Walker,29,SFG,NL,0,,,,,,,,,,,,,,,,,,,,,,,1,,walkery01
761,Chad Wallach,33,LAA,AL,0,,,,,,,,,,,,,,,,,,,,,,,/2,,wallach01
762,Garrett Whitlock,29,BOS,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,whitlga01
763,Bryse Wilson,27,CHW,AL,0,,,,,,,,,,,,,,,,,,,,,,,1,,wilsobr02
,MLB Average,,,,,0.319,100,0.291,0.159,3.1,22.2,8.4,88.8,41,23.9,41.4,26.7,0.72,30.5,51.8,17.7,,,,30.3,77.7,42.3,,,-9999
